Timestamp,Source,Output,Status
2024-05-06T19:02:56.527658,Hydropower,2056.6856803809765,true
2024-05-06T19:03:06.532442,Solar,1060.1304833229729,true
2024-05-06T19:03:06.532745,Wind,1568.9019586288912,true
2024-05-06T19:03:06.532830,Hydropower,2130.695903074956,true
2024-05-06T19:03:16.533541,Solar,1070.2018084219455,true
2024-05-06T19:03:16.533787,Wind,1701.3971361538463,true
2024-05-06T19:03:16.533861,Hydropower,2228.4428019172965,true
2024-05-06T19:03:26.535454,Solar,1071.2729804571422,true
2024-05-06T19:03:26.535646,Wind,1656.3845516834588,true
2024-05-06T19:03:26.535681,Hydropower,2202.094249913112,true
2024-05-06T19:03:36.539452,Solar,1074.7850743077913,true
2024-05-06T19:03:36.539688,Wind,1705.3804372875102,true
2024-05-06T19:03:36.539724,Hydropower,2112.204925418709,true
2024-05-06T19:03:46.544006,Solar,1074.132459296173,true
2024-05-06T19:03:46.544143,Wind,1746.940376550472,true
2024-05-06T19:03:46.544219,Hydropower,2030.8008762581226,true
2024-05-06T19:03:56.547290,Solar,1096.4509461612186,true
2024-05-06T19:03:56.547458,Wind,1577.3201402013062,true
2024-05-06T19:03:56.547522,Hydropower,2259.983798772079,true
2024-05-06T19:04:06.548521,Solar,1060.424780815875,true
2024-05-06T19:04:06.548675,Wind,1623.4257839957675,true
2024-05-06T19:04:06.548760,Hydropower,2029.1765374170975,true
2024-05-06T19:04:16.554416,Solar,1057.8733114176875,true
2024-05-06T19:04:16.554703,Wind,1503.9578204007296,true
2024-05-06T19:04:16.554824,Hydropower,2185.127760183337,true
2024-05-06T19:04:26.560432,Solar,1054.4706339840761,true
2024-05-06T19:04:26.560738,Wind,1790.0515384434923,true
2024-05-06T19:04:26.560886,Hydropower,2150.470001704806,true
2024-05-06T19:04:36.566440,Solar,1028.5915603984363,true
2024-05-06T19:04:36.566754,Wind,1766.7542344919466,true
2024-05-06T19:04:36.566823,Hydropower,2033.0950826744818,true
2024-05-06T19:04:46.573364,Solar,1040.5330961917357,true
2024-05-06T19:04:46.573775,Wind,1780.4243013613154,true
2024-05-06T19:04:46.573826,Hydropower,2274.638421619602,true
2024-05-06T19:04:56.580264,Solar,1096.6678843574118,true
2024-05-06T19:04:56.580396,Wind,1531.5700654208008,true
2024-05-06T19:04:56.580454,Hydropower,2193.7129696811803,true
2024-05-06T19:05:06.585903,Solar,1077.4975324914838,true
2024-05-06T19:05:06.586214,Wind,1695.8743423780213,true
2024-05-06T19:05:06.586278,Hydropower,2160.0404154821335,true
2024-05-06T19:05:16.591923,Solar,1050.0082263611787,true
2024-05-06T19:05:16.592198,Wind,1502.487618105448,true
2024-05-06T19:05:16.592264,Hydropower,2177.1776494373553,true
2024-05-06T19:05:26.593040,Solar,1054.7345739043246,true
2024-05-06T19:05:26.593494,Wind,1680.5357149980164,true
2024-05-06T19:05:26.593562,Hydropower,2243.7372309768693,true
2024-05-06T19:05:36.598838,Solar,1013.8506130882139,true
2024-05-06T19:05:36.599228,Wind,1686.9408393241695,true
2024-05-06T19:05:36.599292,Hydropower,2104.971164717912,true
2024-05-06T19:05:46.603401,Solar,1099.8994820467449,true
2024-05-06T19:05:46.603556,Wind,1755.9856084923008,true
2024-05-06T19:05:46.603636,Hydropower,2019.9186768901884,true
2024-05-06T19:05:56.608116,Solar,1015.1925484139417,true
2024-05-06T19:05:56.608247,Wind,1641.6581301896153,true
2024-05-06T19:05:56.608284,Hydropower,2094.8679925452047,true
2024-05-06T19:06:06.612142,Solar,1020.9517642268145,true
2024-05-06T19:06:06.612353,Wind,1524.8593644465725,true
2024-05-06T19:06:06.612463,Hydropower,2141.703704752974,true
2024-05-06T19:06:16.617908,Solar,1054.3716191973517,true
2024-05-06T19:06:16.618233,Wind,1761.8708151649203,true
2024-05-06T19:06:16.618415,Hydropower,2027.0428845144438,true
2024-05-06T19:06:26.624024,Solar,1027.487482618206,true
2024-05-06T19:06:26.624375,Wind,1607.6868059657536,true
2024-05-06T19:06:26.624439,Hydropower,2210.917734274751,true
2024-05-06T19:06:36.630337,Solar,1022.0095389169785,true
2024-05-06T19:06:36.630667,Wind,1654.15569816669,true
2024-05-06T19:06:36.630738,Hydropower,2223.2937452636547,true
2024-05-06T19:06:46.636333,Solar,1086.9110933850473,true
2024-05-06T19:06:46.636531,Wind,1799.7553055748274,true
2024-05-06T19:06:46.636601,Hydropower,2242.150931556047,true
2024-05-06T19:06:56.642137,Solar,1011.6456403202902,true
2024-05-06T19:06:56.642385,Wind,1799.5808876444871,true
2024-05-06T19:06:56.642443,Hydropower,2162.4465462422318,true
2024-05-06T19:07:06.648021,Solar,1090.0688118246826,true
2024-05-06T19:07:06.648288,Wind,1701.1695816414363,true
2024-05-06T19:07:06.648347,Hydropower,2049.246922972792,true
2024-05-06T19:07:16.655010,Solar,1017.3754877958293,true
2024-05-06T19:07:16.655261,Wind,1535.9899484649154,true
2024-05-06T19:07:16.655347,Hydropower,2127.563072967331,true
2024-05-06T19:07:26.660347,Solar,1019.4443572387341,true
2024-05-06T19:07:26.660524,Wind,1611.084572928849,true
2024-05-06T19:07:26.660553,Hydropower,2156.2144588968795,true
2024-05-06T19:07:36.666028,Solar,1036.6151310211785,true
2024-05-06T19:07:36.666286,Wind,1672.8340091690386,true
2024-05-06T19:07:36.666346,Hydropower,2171.6378891016934,true
2024-05-06T19:07:46.668898,Solar,1076.2903251861833,true
2024-05-06T19:07:46.669109,Wind,1540.5349598164125,true
2024-05-06T19:07:46.669142,Hydropower,2221.3142183519685,true
2024-05-06T19:07:56.672594,Solar,1002.8604072776579,true
2024-05-06T19:07:56.672747,Wind,1619.5499400457284,true
2024-05-06T19:07:56.672838,Hydropower,2011.6225919489477,true
2024-05-06T19:08:06.674080,Solar,1056.2323324859522,true
2024-05-06T19:08:06.674161,Wind,1543.1346815748325,true
2024-05-06T19:08:06.674184,Hydropower,2287.7293986906934,true
2024-05-06T19:08:16.675702,Solar,1076.3201178089612,true
2024-05-06T19:08:16.675902,Wind,1668.7529194041406,true
2024-05-06T19:08:16.675944,Hydropower,2280.9902175673737,true
2024-05-06T19:08:26.682208,Solar,1095.7233846999097,true
2024-05-06T19:08:26.682465,Wind,1521.496261860674,true
2024-05-06T19:08:26.682483,Hydropower,2080.824324956461,true
2024-05-06T19:08:36.687784,Solar,1013.075752891663,true
2024-05-06T19:08:36.688016,Wind,1702.1945007684076,true
2024-05-06T19:08:36.688078,Hydropower,2280.3493363121033,true
2024-05-06T19:08:46.692671,Solar,1003.715472819753,true
2024-05-06T19:08:46.692845,Wind,1523.4101126722812,true
2024-05-06T19:08:46.692899,Hydropower,2118.637009320901,true
2024-05-06T19:08:56.695649,Solar,1099.6500134700098,true
2024-05-06T19:08:56.695949,Wind,1693.325063273117,true
2024-05-06T19:08:56.695981,Hydropower,2057.0981361857316,true
2024-05-06T19:09:06.700668,Solar,1058.2141943314575,true
2024-05-06T19:09:06.700887,Wind,1506.07650976948,true
2024-05-06T19:09:06.700949,Hydropower,2236.1053428700325,true
2024-05-06T19:09:16.706521,Solar,1080.4307987750915,true
2024-05-06T19:09:16.706787,Wind,1592.2486278292838,true
2024-05-06T19:09:16.706846,Hydropower,2288.5974407236213,true
2024-05-06T19:09:26.710472,Solar,1079.8380857487564,true
2024-05-06T19:09:26.710731,Wind,1631.0105943130088,true
2024-05-06T19:09:26.710790,Hydropower,2055.8249586147817,true
2024-05-06T19:09:36.716393,Solar,1063.3627111656012,true
2024-05-06T19:09:36.716679,Wind,1712.7851873686225,true
2024-05-06T19:09:36.716751,Hydropower,2060.224990921488,true
2024-05-06T19:09:46.717725,Solar,1092.6522637995408,true
2024-05-06T19:09:46.717826,Wind,1645.2164399010449,true
2024-05-06T19:09:46.717864,Hydropower,2019.1709201890746,true
2024-05-06T19:09:56.722323,Solar,1074.9387110482478,true
2024-05-06T19:09:56.722562,Wind,1677.242823481132,true
2024-05-06T19:09:56.722648,Hydropower,2267.90095186157,true
2024-05-06T19:10:06.723805,Solar,1074.608754052911,true
2024-05-06T19:10:06.724060,Wind,1645.9878886768854,true
2024-05-06T19:10:06.724122,Hydropower,2185.742196790024,true
2024-05-06T19:10:16.724768,Solar,1051.2414327064616,true
2024-05-06T19:10:16.724890,Wind,1631.3904862673915,true
2024-05-06T19:10:16.724943,Hydropower,2283.7576061202903,true
2024-05-06T19:10:26.730405,Solar,1068.8136100126324,true
2024-05-06T19:10:26.730659,Wind,1683.9396732733373,true
2024-05-06T19:10:26.730736,Hydropower,2069.7241056038592,true
2024-05-06T19:10:36.733870,Solar,1017.225974307909,true
2024-05-06T19:10:36.734135,Wind,1653.1193008556845,true
2024-05-06T19:10:36.734195,Hydropower,2029.6394390477528,true
2024-05-06T19:10:46.738034,Solar,1035.1512096817535,true
2024-05-06T19:10:46.738298,Wind,1699.8648278071691,true
2024-05-06T19:10:46.738400,Hydropower,2226.391205876677,true
2024-05-06T19:10:56.743884,Solar,1083.4199816856697,true
2024-05-06T19:10:56.744289,Wind,1765.5522062844666,true
2024-05-06T19:10:56.744340,Hydropower,2283.699531304141,true
2024-05-06T19:11:06.750360,Solar,1036.8142280946265,true
2024-05-06T19:11:06.750586,Wind,1560.577223352664,true
2024-05-06T19:11:06.750647,Hydropower,2287.1333116459887,true
2024-05-06T19:11:16.755167,Solar,1006.7465530120377,true
2024-05-06T19:11:16.755305,Wind,1715.14035299233,true
2024-05-06T19:11:16.755353,Hydropower,2104.703707575655,true
2024-05-06T19:11:26.759278,Solar,1074.9862725765192,true
2024-05-06T19:11:26.759536,Wind,1653.4183066004389,true
2024-05-06T19:11:26.759617,Hydropower,2037.6868550332952,true
2024-05-06T19:11:36.765220,Solar,1041.442191120805,true
2024-05-06T19:11:36.765485,Wind,1612.861939564906,true
2024-05-06T19:11:36.765543,Hydropower,2202.5273053421465,true
2024-05-06T19:11:46.772083,Solar,1058.963249588378,true
2024-05-06T19:11:46.772245,Wind,1541.5337722359372,true
2024-05-06T19:11:46.772305,Hydropower,2201.3599363480034,true
2024-05-06T19:11:56.775449,Solar,1085.424764330308,true
2024-05-06T19:11:56.775661,Wind,1701.3712437491426,true
2024-05-06T19:11:56.775705,Hydropower,2194.054265025049,true
2024-05-06T19:12:06.776667,Solar,1059.7268338994897,true
2024-05-06T19:12:06.776917,Wind,1796.8707937647678,true
2024-05-06T19:12:06.776963,Hydropower,2250.683073628595,true
2024-05-06T19:12:16.781615,Solar,1087.5315150409015,true
2024-05-06T19:12:16.782127,Wind,1531.2500850491106,true
2024-05-06T19:12:16.782195,Hydropower,2195.1518704084797,true
2024-05-06T19:12:26.785213,Solar,1078.4341301467362,true
2024-05-06T19:12:26.785342,Wind,1516.1837893487025,true
2024-05-06T19:12:26.785485,Hydropower,2289.8915639202696,true
2024-05-06T19:12:36.791142,Solar,1069.548498610076,true
2024-05-06T19:12:36.791527,Wind,1697.8713931524844,true
2024-05-06T19:12:36.791635,Hydropower,2272.0457476013485,true
2024-05-06T19:12:46.792763,Solar,1033.1843206339768,true
2024-05-06T19:12:46.792993,Wind,1739.8031155002936,true
2024-05-06T19:12:46.793049,Hydropower,2103.8051082369125,true
2024-05-06T19:12:56.798650,Solar,1073.8318791523025,true
2024-05-06T19:12:56.798836,Wind,1638.338007474133,true
2024-05-06T19:12:56.798883,Hydropower,2171.2705343640578,true
2024-05-06T19:13:06.804628,Solar,1048.1761042650623,true
2024-05-06T19:13:06.804827,Wind,1612.7160042254852,true
2024-05-06T19:13:06.804858,Hydropower,2121.9337326684217,true
2024-05-06T19:13:16.808599,Solar,1029.7071613670605,true
2024-05-06T19:13:16.808760,Wind,1561.1145855115644,true
2024-05-06T19:13:16.808826,Hydropower,2004.9959092124436,true
2024-05-06T19:13:26.810267,Solar,1019.0764461723049,true
2024-05-06T19:13:26.810730,Wind,1633.393975484439,true
2024-05-06T19:13:26.810834,Hydropower,2029.9869263494325,true
2024-05-06T19:13:36.816383,Solar,1039.0410564683732,true
2024-05-06T19:13:36.816461,Wind,1613.994881273626,true
2024-05-06T19:13:36.816499,Hydropower,2278.06272383543,true
2024-05-06T19:13:46.818752,Solar,1031.8670655115523,true
2024-05-06T19:13:46.818947,Wind,1585.1000928367978,true
2024-05-06T19:13:46.819108,Hydropower,2243.4375482529676,true
2024-05-06T19:13:56.824156,Solar,1079.9162256507295,true
2024-05-06T19:13:56.824326,Wind,1587.670487511358,true
2024-05-06T19:13:56.824353,Hydropower,2121.2082922301133,true
2024-05-06T19:14:06.829945,Solar,1064.0924872893472,true
2024-05-06T19:14:06.830281,Wind,1646.0098818761896,true
2024-05-06T19:14:06.830593,Hydropower,2022.4999663021883,true
2024-05-06T19:14:16.835435,Solar,1075.8929785318016,true
2024-05-06T19:14:16.835620,Wind,1740.1842449396925,true
2024-05-06T19:14:16.835682,Hydropower,2259.9756651706916,true
2024-05-06T19:14:26.840711,Solar,1086.46289829579,true
2024-05-06T19:14:26.840868,Wind,1563.830070787554,true
2024-05-06T19:14:26.840892,Hydropower,2126.98966431017,true
2024-05-06T19:14:36.844929,Solar,1052.7930883561107,true
2024-05-06T19:14:36.845089,Wind,1763.8165871127671,true
2024-05-06T19:14:36.845120,Hydropower,2195.513201566706,true
2024-05-06T19:14:46.848083,Solar,1078.0136976951733,true
2024-05-06T19:14:46.848362,Wind,1594.7118963653247,true
2024-05-06T19:14:46.848405,Hydropower,2119.271320938258,true
2024-05-06T19:14:56.852744,Solar,1023.3555658676743,true
2024-05-06T19:14:56.852962,Wind,1741.3845344892454,true
2024-05-06T19:14:56.852993,Hydropower,2248.2642465010736,true
2024-05-06T19:15:06.858534,Solar,1043.027256453924,true
2024-05-06T19:15:06.858747,Wind,1658.7042700928232,true
2024-05-06T19:15:06.858788,Hydropower,2099.1653191176765,true
2024-05-06T19:15:16.861305,Solar,1087.7464493321527,true
2024-05-06T19:15:16.861487,Wind,1558.5112964572625,true
2024-05-06T19:15:16.861526,Hydropower,2291.3719095463894,true
2024-05-06T19:15:26.865136,Solar,1075.902916713419,true
2024-05-06T19:15:26.867746,Wind,1519.9138137342236,true
2024-05-06T19:15:26.867778,Hydropower,2085.6258934217335,true
2024-05-06T19:15:36.872871,Solar,1092.1958148968745,true
2024-05-06T19:15:36.873050,Wind,1796.192200376868,true
2024-05-06T19:15:36.873090,Hydropower,2151.9922177044814,true
2024-05-06T19:15:46.878766,Solar,1019.0296342834893,true
2024-05-06T19:15:46.878931,Wind,1750.6322131225318,true
2024-05-06T19:15:46.878970,Hydropower,2024.6443226285362,true
2024-05-06T19:15:56.884615,Solar,1036.0688095304981,true
2024-05-06T19:15:56.884818,Wind,1778.2191512540246,true
2024-05-06T19:15:56.884855,Hydropower,2243.649074292674,true
2024-05-06T19:16:06.887523,Solar,1071.7240276138002,true
2024-05-06T19:16:06.887594,Wind,1576.1650650063063,true
2024-05-06T19:16:06.887608,Hydropower,2044.369790730324,true
2024-05-06T19:16:16.891304,Solar,1021.1784963769692,true
2024-05-06T19:16:16.891455,Wind,1511.3142815741803,true
2024-05-06T19:16:16.891485,Hydropower,2171.214213279535,true
2024-05-06T19:16:26.897064,Solar,1066.0324695503652,true
2024-05-06T19:16:26.897296,Wind,1519.7036609576285,true
2024-05-06T19:16:26.897337,Hydropower,2295.754016416021,true
2024-05-06T19:16:36.902960,Solar,1055.5765872128452,true
2024-05-06T19:16:36.903156,Wind,1519.3824444033455,true
2024-05-06T19:16:36.903195,Hydropower,2092.7529908820234,true
2024-05-06T19:16:46.907004,Solar,1089.0642208504007,true
2024-05-06T19:16:46.907185,Wind,1631.5379424699668,true
2024-05-06T19:16:46.907224,Hydropower,2263.5957937878206,true
2024-05-06T19:16:56.912361,Solar,1033.1101670562489,true
2024-05-06T19:16:56.912529,Wind,1744.620367417433,true
2024-05-06T19:16:56.912569,Hydropower,2002.7338729949608,true
2024-05-06T19:17:06.918092,Solar,1093.0407436329806,true
2024-05-06T19:17:06.918277,Wind,1664.894607895794,true
2024-05-06T19:17:06.918340,Hydropower,2138.927953671694,true
